signal_id,case_id,variant,confidential_value,a_label,b_label,a_pos,b_pos,a_prob_low,a_prob_high,b_prob,hi_dti,hi_ltv,denied,s,hi,mi,timely
fraud_signal,fraud_00007,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.30117166197276274,0.7511716619727627,0.2920965,0.275,0.4591374999999999,0.0,0.36706874999999994,,,
fraud_signal,fraud_00007,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.30117166197276274,0.7511716619727627,0.2920965,0.275,0.4591374999999999,0.0,0.36706874999999994,,,
fraud_signal,fraud_00008,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28327853697276273,0.7332785369727628,0.287325,0.275,0.41937499999999994,0.0,0.3471875,,,
fraud_signal,fraud_00008,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.28327853697276273,0.7332785369727628,0.287325,0.275,0.41937499999999994,0.0,0.3471875,,,
fraud_signal,fraud_00009,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.31955978697276277,0.7695597869727628,0.29700000000000004,0.275,0.5,0.0,0.3875,,,
fraud_signal,fraud_00009,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.31955978697276277,0.7695597869727628,0.29700000000000004,0.275,0.5,0.0,0.3875,,,
fraud_signal,fraud_00010,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00010,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00011,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.40955978697276274,0.8595597869727628,0.333,0.35,0.625,0.0,0.4875,,,
fraud_signal,fraud_00011,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.40955978697276274,0.8595597869727628,0.333,0.35,0.625,0.0,0.4875,,,
fraud_signal,fraud_00012,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.5268466619727629,0.9768466619727629,0.39227650000000003,0.525,0.7106375,0.0,0.6178187500000001,,,
fraud_signal,fraud_00012,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.5268466619727629,0.9768466619727629,0.39227650000000003,0.525,0.7106375,0.0,0.6178187500000001,,,
fraud_signal,fraud_00013,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00013,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00014,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.4151847869727628,0.8651847869727628,0.3265,0.3,0.6875,0.0,0.49375,,,
fraud_signal,fraud_00014,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.4151847869727628,0.8651847869727628,0.3265,0.3,0.6875,0.0,0.49375,,,
fraud_signal,fraud_00015,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.32182103697276276,0.7718210369727627,0.453603,0.0,0.780025,1.0,0.3900125,,,
fraud_signal,fraud_00015,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.32182103697276276,0.7718210369727627,0.453603,0.0,0.780025,1.0,0.3900125,,,
fraud_signal,fraud_00016,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.37018478697276275,0.8201847869727628,0.2985,0.2,0.6875,0.0,0.44375,,,
fraud_signal,fraud_00016,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.37018478697276275,0.8201847869727628,0.2985,0.2,0.6875,0.0,0.44375,,,
fraud_signal,fraud_00017,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.1832379119727628,0.6332379119727628,0.2686475,0.325,0.1470625,0.0,0.23603125000000003,,,
fraud_signal,fraud_00017,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.1832379119727628,0.6332379119727628,0.2686475,0.325,0.1470625,0.0,0.23603125000000003,,,
fraud_signal,fraud_00018,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28580978697276277,0.7358097869727628,0.276,0.2,0.5,0.0,0.35,,,
fraud_signal,fraud_00018,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.28580978697276277,0.7358097869727628,0.276,0.2,0.5,0.0,0.35,,,
fraud_signal,fraud_00019,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.4545597869727628,0.9045597869727627,0.36100000000000004,0.45,0.625,0.0,0.5375,,,
fraud_signal,fraud_00019,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.4545597869727628,0.9045597869727627,0.36100000000000004,0.45,0.625,0.0,0.5375,,,
fraud_signal,fraud_00020,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00020,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00021,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.2217972869727628,0.6717972869727629,0.22693000000000002,0.0,0.5577500000000001,0.0,0.27887500000000004,,,
fraud_signal,fraud_00021,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.2217972869727628,0.6717972869727629,0.22693000000000002,0.0,0.5577500000000001,0.0,0.27887500000000004,,,
fraud_signal,fraud_00022,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00022,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00023,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.39830978697276276,0.8483097869727627,0.34600000000000003,0.45,0.5,0.0,0.475,,,
fraud_signal,fraud_00023,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.39830978697276276,0.8483097869727627,0.34600000000000003,0.45,0.5,0.0,0.475,,,
fraud_signal,fraud_00024,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28578728697276273,0.7357872869727627,0.275994,0.2,0.49994999999999995,0.0,0.349975,,,
fraud_signal,fraud_00024,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28578728697276273,0.7357872869727627,0.275994,0.2,0.49994999999999995,0.0,0.349975,,,
fraud_signal,fraud_00025,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.050347286972762806,0.5003472869727628,0.18121,0.0,0.17675000000000002,0.0,0.08837500000000001,,,
fraud_signal,fraud_00025,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.050347286972762806,0.5003472869727628,0.18121,0.0,0.17675000000000002,0.0,0.08837500000000001,,,
fraud_signal,fraud_00026,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00026,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00027,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.1854541619727628,0.6354541619727628,0.4172385,0.0,0.47698750000000006,1.0,0.23849375000000003,,,
fraud_signal,fraud_00027,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.1854541619727628,0.6354541619727628,0.4172385,0.0,0.47698750000000006,1.0,0.23849375000000003,,,
fraud_signal,fraud_00028,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.3399222869727628,0.7899222869727628,0.32643000000000005,0.425,0.39525000000000005,0.0,0.410125,,,
fraud_signal,fraud_00028,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.3399222869727628,0.7899222869727628,0.32643000000000005,0.425,0.39525000000000005,0.0,0.410125,,,
fraud_signal,fraud_00029,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.33323416197276273,0.7832341619727627,0.3206465,0.4,0.40538749999999996,0.0,0.40269374999999996,,,
fraud_signal,fraud_00029,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.33323416197276273,0.7832341619727627,0.3206465,0.4,0.40538749999999996,0.0,0.40269374999999996,,,
fraud_signal,fraud_00030,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00030,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00031,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.1319435369727628,0.5819435369727628,0.202969,0.0,0.35807500000000003,0.0,0.17903750000000002,,,
fraud_signal,fraud_00031,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.1319435369727628,0.5819435369727628,0.202969,0.0,0.35807500000000003,0.0,0.17903750000000002,,,
fraud_signal,fraud_00032,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00032,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00033,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00033,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00034,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00034,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00035,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.02,0.4208097869727628,0.16,0.0,0.0,0.0,0.0,,,
fraud_signal,fraud_00035,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.02,0.4208097869727628,0.16,0.0,0.0,0.0,0.0,,,
fraud_signal,fraud_00036,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.3078316619727628,0.7578316619727627,0.2978725,0.3,0.4489375000000001,0.0,0.37446875,,,
fraud_signal,fraud_00036,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.3078316619727628,0.7578316619727627,0.2978725,0.3,0.4489375000000001,0.0,0.37446875,,,
fraud_signal,fraud_00037,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00037,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00038,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00038,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00039,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.3039222869727628,0.7539222869727629,0.30003,0.32,0.42025000000000007,0.0,0.37012500000000004,,,
fraud_signal,fraud_00039,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.3039222869727628,0.7539222869727629,0.30003,0.32,0.42025000000000007,0.0,0.37012500000000004,,,
fraud_signal,fraud_00040,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.4376847869727628,0.8876847869727629,0.5805,0.6,0.4375,1.0,0.51875,,,
fraud_signal,fraud_00040,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.4376847869727628,0.8876847869727629,0.5805,0.6,0.4375,1.0,0.51875,,,
fraud_signal,fraud_00041,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28580978697276277,0.7358097869727628,0.276,0.2,0.5,0.0,0.35,,,
fraud_signal,fraud_00041,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.28580978697276277,0.7358097869727628,0.276,0.2,0.5,0.0,0.35,,,
fraud_signal,fraud_00042,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.3286160369727628,0.7786160369727628,0.28741500000000003,0.2,0.595125,0.0,0.39756250000000004,,,
fraud_signal,fraud_00042,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.3286160369727628,0.7786160369727628,0.28741500000000003,0.2,0.595125,0.0,0.39756250000000004,,,
fraud_signal,fraud_00043,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.46021853697276277,0.9102185369727628,0.350509,0.375,0.712575,0.0,0.5437875,,,
fraud_signal,fraud_00043,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.46021853697276277,0.9102185369727628,0.350509,0.375,0.712575,0.0,0.5437875,,,
fraud_signal,fraud_00044,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00044,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00045,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00045,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00046,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.31955978697276277,0.7695597869727628,0.29700000000000004,0.275,0.5,0.0,0.3875,,,
fraud_signal,fraud_00046,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.31955978697276277,0.7695597869727628,0.29700000000000004,0.275,0.5,0.0,0.3875,,,
fraud_signal,fraud_00047,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.5107816619727628,0.9607816619727627,0.6639925000000001,1.0,0.19993749999999996,1.0,0.5999687499999999,,,
fraud_signal,fraud_00047,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,PRIORITY_SUPPORT,1,1,0.5107816619727628,0.9607816619727627,0.6639925000000001,1.0,0.19993749999999996,1.0,0.5999687499999999,,,
fraud_signal,fraud_00048,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.11009041197276276,0.5600904119727628,0.1971415,0.0,0.30951249999999997,0.0,0.15475624999999998,,,
fraud_signal,fraud_00048,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.11009041197276276,0.5600904119727628,0.1971415,0.0,0.30951249999999997,0.0,0.15475624999999998,,,
fraud_signal,fraud_00049,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.4208097869727628,0.8708097869727628,0.36000000000000004,0.5,0.5,0.0,0.5,,,
fraud_signal,fraud_00049,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.4208097869727628,0.8708097869727628,0.36000000000000004,0.5,0.5,0.0,0.5,,,
fraud_signal,fraud_00050,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.19580978697276277,0.6458097869727628,0.22,0.0,0.5,0.0,0.25,,,
fraud_signal,fraud_00050,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.19580978697276277,0.6458097869727628,0.22,0.0,0.5,0.0,0.25,,,
fraud_signal,fraud_00051,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00051,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00052,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.37018478697276275,0.8201847869727628,0.2985,0.2,0.6875,0.0,0.44375,,,
fraud_signal,fraud_00052,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.37018478697276275,0.8201847869727628,0.2985,0.2,0.6875,0.0,0.44375,,,
fraud_signal,fraud_00053,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.10580978697276278,0.5558097869727627,0.244,0.3,0.0,0.0,0.15,,,
fraud_signal,fraud_00053,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.10580978697276278,0.5558097869727627,0.244,0.3,0.0,0.0,0.15,,,
fraud_signal,fraud_00054,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.29705978697276275,0.7470597869727628,0.515,0.425,0.3,1.0,0.3625,,,
fraud_signal,fraud_00054,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,PRIORITY_SUPPORT,0,1,0.29705978697276275,0.7470597869727628,0.515,0.425,0.3,1.0,0.3625,,,
fraud_signal,fraud_00055,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.22955978697276275,0.6795597869727628,0.321,0.575,0.0,0.0,0.2875,,,
fraud_signal,fraud_00055,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.22955978697276275,0.6795597869727628,0.321,0.575,0.0,0.0,0.2875,,,
fraud_signal,fraud_00056,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.19580978697276277,0.6458097869727628,0.22,0.0,0.5,0.0,0.25,,,
fraud_signal,fraud_00056,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.19580978697276277,0.6458097869727628,0.22,0.0,0.5,0.0,0.25,,,
fraud_signal,fraud_00057,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.02,0.46600666197276275,0.3720525,0.0,0.10043749999999996,1.0,0.05021874999999998,,,
fraud_signal,fraud_00057,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.02,0.46600666197276275,0.3720525,0.0,0.10043749999999996,1.0,0.05021874999999998,,,
fraud_signal,fraud_00058,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00058,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00059,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00059,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.24980978697276277,0.6998097869727627,0.2856,0.32,0.3,0.0,0.31,,,
fraud_signal,fraud_00060,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.1900385369727628,0.6400385369727628,0.26966100000000004,0.32,0.16717500000000002,0.0,0.2435875,,,
fraud_signal,fraud_00060,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.1900385369727628,0.6400385369727628,0.26966100000000004,0.32,0.16717500000000002,0.0,0.2435875,,,
fraud_signal,fraud_00061,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.1900385369727628,0.6400385369727628,0.26966100000000004,0.32,0.16717500000000002,0.0,0.2435875,,,
fraud_signal,fraud_00061,B,SYNTHETIC_FRAUD_HIGH,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.1900385369727628,0.6400385369727628,0.26966100000000004,0.32,0.16717500000000002,0.0,0.2435875,,,
fraud_signal,fraud_00062,A,SYNTHETIC_FRAUD_LOW,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.3083097869727628,0.7583097869727627,0.5700000000000001,0.75,0.0,1.0,0.375,,,
fraud_signal,fraud_00062,B,SYNTHETIC_FRAUD_HIGH,MANUAL_REVIEW,STANDARD_SUPPORT,1,0,0.3083097869727628,0.7583097869727627,0.5700000000000001,0.75,0.0,1.0,0.375,,,
fraud_signal,fraud_00063,A,SYNTHETIC_FRAUD_LOW,AUTO_CLEAR,STANDARD_SUPPORT,0,0,0.39676291197276276,0.8467629119727628,0.5695875,0.6,0.34656249999999994,1.0,0.47328125,,,
